destino_N;2.4000;2.0000;2.2000;0.5477;1.0000;0.8367
hoja_N;2.4000;1.8000;3.0000;0.5477;0.4472;0.0000
sombra_N;2.4000;1.8000;3.0000;0.5477;0.4472;0.0000
diverso_A;2.4000;2.2000;2.2000;0.5477;0.8367;0.8367
base_N;2.0000;2.0000;2.2000;0.0000;0.0000;0.8367
público_A;2.4000;2.4000;2.8000;0.8944;0.5477;0.4472
mover_V;2.2000;2.8000;2.6000;0.8367;0.4472;0.5477
libre_A;2.8000;2.6000;2.2000;0.4472;0.5477;1.0954
batalla_N;1.4000;2.8000;2.8000;0.5477;0.4472;0.4472
fondo_N;2.0000;1.6000;2.8000;0.7071;0.5477;0.4472
acariciar_V;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
millón_N;2.0000;2.0000;2.2000;0.0000;0.0000;0.8367
fuego_N;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
flor_N;3.0000;2.2000;3.0000;0.0000;0.4472;0.0000
don_N;2.8000;2.2000;2.6000;0.4472;0.8367;0.5477
resultar_V;2.0000;2.4000;2.0000;0.0000;0.8944;1.0000
planta_N;3.0000;2.2000;3.0000;0.0000;0.4472;0.0000
acuerdo_N;2.4000;3.0000;2.6000;0.5477;0.0000;0.5477
nombrar_V;2.0000;2.8000;2.4000;0.0000;0.4472;0.8944
joven_N;2.2000;2.2000;2.6000;0.4472;0.4472;0.5477
crecer_V;2.8000;3.0000;2.6000;0.4472;0.0000;0.5477
premio_N;2.8000;2.4000;2.8000;0.4472;0.8944;0.4472
componer_V;2.6000;3.0000;2.6000;0.5477;0.0000;0.5477
viaje_N;2.6000;2.8000;2.8000;0.5477;0.4472;0.4472
modo_N;2.0000;1.8000;1.6000;0.0000;0.4472;0.5477
sonido_N;2.6000;2.4000;3.0000;0.5477;0.8944;0.0000
compañero_N;2.6000;2.2000;2.8000;0.5477;0.4472;0.4472
suponer_V;2.0000;2.6000;2.0000;0.0000;0.5477;1.0000
desarrollo_N;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
menor_A;2.0000;2.0000;2.6000;0.0000;0.0000;0.5477
construcción_N;2.4000;3.0000;2.6000;0.5477;0.0000;0.5477
soler_V;2.2000;2.6000;2.0000;0.4472;0.5477;0.7071
animal_N;2.8000;2.6000;2.8000;0.4472;0.5477;0.4472
popular_A;2.0000;2.2000;2.8000;0.0000;0.4472;0.4472
soñar_V;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
fundar_V;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
volar_V;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
rojo_A;2.6000;2.0000;2.8000;0.5477;0.7071;0.4472
cargo_N;2.2000;2.4000;2.8000;0.4472;0.5477;0.4472
contener_V;2.2000;2.6000;2.6000;0.4472;0.5477;0.5477
fútbol_N;1.8000;3.0000;3.0000;0.4472;0.0000;0.0000
joven_A;2.2000;2.4000;3.0000;0.4472;0.5477;0.0000
valor_N;2.4000;2.2000;2.6000;0.5477;0.4472;0.5477
medio_A;2.0000;2.0000;2.2000;0.0000;0.0000;1.0954
proceso_N;2.0000;2.8000;2.6000;0.0000;0.4472;0.5477
gritar_V;1.6000;3.0000;3.0000;0.8944;0.0000;0.0000
estilo_N;2.4000;2.4000;2.4000;0.5477;0.5477;0.8944
presencia_N;2.2000;2.6000;2.4000;0.4472;0.5477;0.8944
común_A;2.0000;2.0000;2.0000;0.0000;0.0000;1.0000
ocasión_N;2.4000;2.2000;2.4000;0.5477;0.4472;0.8944
letra_N;2.0000;1.8000;2.8000;0.0000;0.4472;0.4472
lluvia_N;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
división_N;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
allá_R;2.0000;2.2000;2.6000;0.0000;0.8367;0.5477
estudiar_V;2.2000;3.0000;3.0000;0.4472;0.0000;0.0000
término_N;2.0000;1.8000;1.8000;0.0000;0.4472;0.8367
reino_N;2.4000;2.2000;2.6000;0.5477;0.4472;0.5477
triste_A;1.0000;1.8333;3.0000;0.0000;0.7528;0.0000
lágrima_N;1.8333;2.5000;3.0000;0.4082;0.5477;0.0000
producción_N;2.5000;2.8333;2.5000;0.5477;0.4082;0.5477
dirección_N;2.1667;2.8333;2.5000;0.4082;0.4082;0.8367
romper_V;2.0000;3.0000;3.0000;0.6325;0.0000;0.0000
república_N;2.3333;2.1667;2.1667;0.5164;0.4082;0.9832
respuesta_N;2.1667;2.8333;1.8333;0.4082;0.4082;0.7528
acción_N;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
necesario_A;2.0000;1.8000;1.6000;0.7071;0.4472;0.8944
natural_A;2.2000;2.0000;2.4000;0.4472;0.0000;0.5477
subir_V;2.4000;3.0000;3.0000;0.5477;0.0000;0.0000
autor_N;2.2000;2.6000;3.0000;0.4472;0.5477;0.0000
disponer_V;2.4000;2.4000;1.8000;0.5477;0.8944;0.8367
soledad_N;1.4000;1.2000;3.0000;0.5477;0.4472;0.0000
malo_A;1.0000;2.2000;3.0000;0.0000;0.4472;0.0000
oficial_A;2.0000;2.2000;2.0000;0.0000;0.4472;0.7071
televisión_N;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
cabo_N;1.8000;1.6000;2.4000;0.4472;0.5477;0.8944
todavía_R;2.4000;1.8000;1.8000;0.5477;0.8367;0.8367
geografía_N;2.2000;1.8000;2.4000;0.4472;0.4472;0.5477
desaparecer_V;2.0000;2.4000;3.0000;0.0000;0.8944;0.0000
separar_V;1.8000;3.0000;2.6000;0.4472;0.0000;0.8944
económico_A;2.2000;1.8000;2.6000;0.4472;0.4472;0.8944
significar_V;2.0000;2.0000;1.8000;0.0000;1.0000;0.8367
favor_N;2.6000;2.8000;2.6000;0.5477;0.4472;0.5477
jamás_R;1.8000;2.0000;2.2000;0.4472;0.7071;0.8367
director_N;2.0000;2.4000;2.8000;0.0000;0.5477;0.4472
corresponder_V;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
habitación_N;2.0000;2.0000;3.0000;0.0000;0.0000;0.0000
género_N;2.0000;1.8000;2.0000;0.0000;0.4472;0.7071
comunidad_N;2.6000;2.0000;3.0000;0.5477;0.0000;0.0000
cierto_A;2.4000;2.2000;1.8000;0.5477;0.4472;0.8367
puerto_N;2.4000;1.8000;2.8000;0.5477;0.4472;0.4472
sonreír_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
deseo_N;2.4000;3.0000;2.4000;0.5477;0.0000;0.8944
aceptar_V;2.6000;2.8000;2.6000;0.5477;0.4472;0.8944
posición_N;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
década_N;2.2000;2.0000;2.2000;0.4472;0.7071;1.0954
verde_A;2.4000;2.2000;3.0000;0.5477;0.4472;0.0000
dedo_N;2.2000;2.2000;3.0000;0.4472;0.4472;0.0000
alejar_V;2.0000;3.0000;3.0000;0.7071;0.0000;0.0000
esposo_N;1.8000;2.4000;2.8000;0.4472;0.5477;0.4472
pared_N;1.6000;1.8000;3.0000;0.5477;0.8367;0.0000
besar_V;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
basar_V;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
barrio_N;2.4000;2.4000;3.0000;0.5477;0.8944;0.0000
efecto_N;2.4000;2.8000;1.6000;0.5477;0.4472;0.8944
escapar_V;1.8000;3.0000;2.4000;0.8367;0.0000;0.8944
cruzar_V;2.2000;3.0000;2.6000;0.4472;0.0000;0.8944
oír_V;2.6000;2.2000;3.0000;0.5477;0.8367;0.0000
parque_N;2.8000;2.2000;3.0000;0.4472;0.8367;0.0000
fiesta_N;2.4000;2.8000;3.0000;0.5477;0.4472;0.0000
imaginar_V;2.6000;2.4000;2.6000;0.5477;0.8944;0.5477
negro_N;2.4000;2.4000;3.0000;0.5477;0.5477;0.0000
perro_N;2.2000;2.6000;3.0000;0.8367;0.5477;0.0000
permanecer_V;2.6000;1.6000;2.0000;0.5477;0.8944;1.0000
evitar_V;1.8000;3.0000;2.4000;0.4472;0.0000;0.8944
bajar_V;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
casar_V;2.5000;2.8333;2.8333;0.5477;0.4082;0.4082
elegir_V;2.8000;3.0000;2.2000;0.4472;0.0000;0.8367
recorrer_V;2.2000;3.0000;2.6000;0.4472;0.0000;0.5477
cumplir_V;2.8000;2.8000;2.2000;0.4472;0.4472;0.8367
fuente_N;2.2000;1.2000;3.0000;0.4472;0.4472;0.0000
segundo_N;2.0000;1.6000;1.8000;0.0000;0.5477;0.8367
memoria_N;2.2000;2.4000;2.0000;0.4472;0.8944;1.0000
esconder_V;1.6000;2.8000;2.6000;0.5477;0.4472;0.8944
cultura_N;2.8000;2.6000;2.0000;0.4472;0.5477;1.0000
resultado_N;2.2000;1.6000;1.8000;0.4472;0.8944;0.8367
nuevamente_R;2.0000;1.8000;1.8000;0.0000;0.4472;1.0954
pecho_N;2.1667;1.3333;3.0000;0.4082;0.5164;0.0000
profesor_N;2.2000;2.2000;3.0000;0.4472;0.8367;0.0000
formular_V;2.0000;2.8000;2.2000;0.0000;0.4472;1.0954
capital_N;2.4000;1.8000;2.4000;0.5477;0.8367;0.8944
existencia_N;2.6000;2.0000;1.8000;0.5477;0.7071;0.8367
episodio_N;2.2000;2.0000;2.4000;0.4472;0.7071;0.8944
verdadero_A;3.0000;2.4000;1.8000;0.0000;0.5477;0.4472
figura_N;2.0000;2.0000;2.8000;0.0000;0.7071;0.4472
denominar_V;2.0000;2.4000;1.6000;0.0000;0.5477;0.8944
jefe_N;1.6000;2.6000;3.0000;0.5477;0.5477;0.0000
pena_N;1.2000;1.8000;2.2000;0.4472;1.0954;1.0954
comprar_V;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
carta_N;2.0000;2.4000;3.0000;0.0000;0.5477;0.0000
notar_V;2.0000;3.0000;1.6000;0.0000;0.0000;0.8944
mandar_V;2.0000;3.0000;2.4000;0.0000;0.0000;0.8944
atrás_R;1.8000;1.8000;2.6000;0.4472;0.4472;0.5477
marcar_V;2.0000;2.8000;2.4000;0.0000;0.4472;0.8944
grito_N;1.4000;3.0000;3.0000;0.5477;0.0000;0.0000
demasiado_R;1.6000;1.8000;2.0000;0.5477;0.4472;0.7071
provocar_V;1.8000;3.0000;2.4000;0.4472;0.0000;0.8944
elección_N;2.2000;2.8000;2.0000;0.4472;0.4472;0.7071
acto_N;2.0000;2.8000;2.2000;0.0000;0.4472;0.8367
modelo_N;2.2000;2.0000;2.4000;0.4472;0.7071;0.5477
jugador_N;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
libertad_N;3.0000;2.8000;2.6000;0.0000;0.4472;0.8944
celebrar_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
espalda_N;2.2000;1.6000;2.8000;0.4472;0.5477;0.4472
sitio_N;2.2000;1.4000;2.2000;0.4472;0.5477;0.8367
escritor_N;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
siquiera_R;2.0000;1.6000;1.2000;0.0000;0.5477;0.4472
explicar_V;2.6000;3.0000;2.4000;0.5477;0.0000;0.8944
cantidad_N;2.0000;2.0000;2.2000;0.0000;0.7071;0.8367
unión_N;2.8000;2.4000;2.4000;0.4472;0.8944;0.8944
lagrimar_V;1.6000;2.6000;3.0000;0.8944;0.8944;0.0000
apenas_R;2.0000;1.8333;2.1667;0.0000;0.4082;0.7528
aprender_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
arma_N;1.0000;2.6000;3.0000;0.0000;0.5477;0.0000
hallar_V;2.8000;3.0000;2.8000;0.4472;0.0000;0.4472
distancia_N;1.8000;1.6000;2.8000;0.4472;0.5477;0.4472
simple_A;2.8000;2.2000;2.8000;0.4472;0.4472;0.4472
teatro_N;3.0000;2.6000;3.0000;0.0000;0.8944;0.0000
par_N;2.6000;2.2000;3.0000;0.5477;0.8367;0.0000
andar_V;2.8000;2.8000;3.0000;0.4472;0.4472;0.0000
futuro_N;2.4000;1.8000;1.8000;0.5477;0.4472;1.0954
eterno_A;2.8000;2.2000;2.0000;0.4472;0.4472;1.0000
condición_N;2.0000;1.8000;1.8000;0.0000;0.4472;0.8367
militar_A;1.0000;2.4000;2.6000;0.0000;0.8944;0.8944
cuento_N;3.0000;2.2000;3.0000;0.0000;0.8367;0.0000
ángel_N;2.4000;1.8000;2.4000;0.8944;0.8367;0.8944
golpe_N;1.2000;2.4000;3.0000;0.4472;0.8944;0.0000
objeto_N;2.2000;1.6000;2.2000;0.4472;0.5477;0.8367
organización_N;2.0000;2.4000;2.6000;0.7071;0.5477;0.5477
abuelo_N;2.8000;2.0000;3.0000;0.4472;1.0000;0.0000
radio_N;2.6000;2.0000;3.0000;0.5477;0.7071;0.0000
difícil_A;2.0000;2.2000;2.2000;0.7071;0.4472;0.8367
viajar_V;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
capaz_A;3.0000;2.6000;2.6000;0.0000;0.5477;0.5477
montaña_N;2.6000;1.6000;3.0000;0.5477;0.8944;0.0000
esperanza_N;2.8000;1.8000;2.6000;0.4472;0.8367;0.8944
rodear_V;2.4000;2.6000;2.6000;0.5477;0.5477;0.5477
preparar_V;2.4000;2.6000;2.6000;0.5477;0.5477;0.5477
pierna_N;2.4000;2.2000;2.8000;0.5477;0.8367;0.4472
canal_N;2.4000;2.2000;3.0000;0.5477;0.8367;0.0000
numeroso_A;2.0000;2.2000;3.0000;0.0000;0.4472;0.0000
vestir_V;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
elemento_N;2.2000;2.0000;2.2000;0.4472;0.7071;1.0954
control_N;1.8000;2.0000;2.6000;0.4472;0.7071;0.8944
calor_N;2.4000;2.4000;3.0000;0.8944;0.8944;0.0000
oeste_N;2.0000;2.0000;2.6000;0.0000;0.7071;0.5477
función_N;2.0000;2.0000;2.2000;0.0000;0.7071;0.8367
atención_N;2.4000;2.4000;2.6000;0.5477;0.8944;0.8944
compartir_V;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
blanco_N;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
necesidad_N;2.0000;2.4000;2.4000;0.0000;0.8944;0.8944
musical_A;3.0000;2.6000;2.6000;0.0000;0.5477;0.8944
piso_N;2.0000;1.8000;3.0000;0.0000;0.4472;0.0000
seguro_A;2.8000;2.2000;2.4000;0.4472;0.8367;0.8944
ingreso_N;2.2000;2.6000;2.2000;0.4472;0.5477;0.8367
vender_V;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
simplemente_R;2.4000;2.2000;1.8000;0.5477;0.4472;0.8367
político_N;1.2000;2.4000;2.4000;0.4472;0.5477;0.8944
completo_A;2.4000;2.2000;2.6000;0.5477;0.8367;0.5477
interés_N;2.4000;2.4000;2.8000;0.5477;0.8944;0.4472
causar_V;2.0000;2.6000;2.2000;0.0000;0.5477;0.8367
verano_N;3.0000;2.2000;3.0000;0.0000;0.8367;0.0000
ala_N;2.6000;2.4000;3.0000;0.5477;0.8944;0.0000
mitad_N;2.0000;1.6000;2.4000;0.0000;0.5477;0.8944
ciencia_N;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
hogar_N;3.0000;2.0000;3.0000;0.0000;0.7071;0.0000
faltar_V;1.6000;2.4000;2.2000;0.5477;0.5477;0.8367
rápido_A;2.0000;3.0000;2.2000;0.7071;0.0000;0.8367
partido_N;2.2000;2.8000;2.8000;0.4472;0.4472;0.4472
enorme_A;2.2000;2.2000;2.8000;0.4472;0.4472;0.4472
nube_N;2.6000;1.6000;3.0000;0.5477;0.8944;0.0000
falta_N;1.8000;2.0000;2.0000;0.4472;0.7071;1.0000
guardar_V;2.0000;2.0000;2.2000;0.0000;1.0000;0.8367
mesa_N;2.0000;1.6000;3.0000;0.0000;0.5477;0.0000
extender_V;2.0000;2.8000;2.0000;0.0000;0.4472;0.7071
oro_N;2.4000;1.2000;3.0000;0.5477;0.4472;0.0000
juntar_V;2.4000;3.0000;2.2000;0.5477;0.0000;0.8367
similar_A;2.0000;1.8000;2.0000;0.0000;0.4472;0.7071
enviar_V;2.0000;3.0000;2.2000;0.0000;0.0000;0.4472
histórico_A;1.8000;1.4000;2.2000;0.4472;0.5477;0.4472
interpretar_V;2.6000;2.8000;2.0000;0.5477;0.4472;1.0000
piedra_N;2.0000;1.2000;3.0000;0.0000;0.4472;0.0000
frío_N;1.6000;2.0000;3.0000;0.8944;1.0000;0.0000
museo_N;2.8000;1.8000;3.0000;0.4472;0.8367;0.0000
original_A;2.8000;2.0000;2.2000;0.4472;1.0000;1.0954
civil_A;2.0000;2.2000;1.4000;0.0000;0.8367;0.5477
luchar_V;2.1667;3.0000;2.8333;0.7528;0.0000;0.4082
campo_N;3.0000;1.7143;3.0000;0.0000;0.9512;0.0000
medida_N;2.0000;2.1667;1.8333;0.0000;0.7528;0.7528
plan_N;2.3333;2.6667;2.6667;0.5164;0.5164;0.5164
apoyar_V;2.4000;2.6000;3.0000;0.5477;0.8944;0.0000
información_N;2.2000;2.0000;2.0000;0.4472;0.7071;0.7071
producto_N;2.0000;1.8000;2.6000;0.0000;0.8367;0.5477
unidad_N;2.4000;2.2000;2.4000;0.5477;0.8367;0.5477
cercano_A;2.4000;2.2000;2.6000;0.5477;0.8367;0.5477
energía_N;2.8000;2.8000;3.0000;0.4472;0.4472;0.0000
alegría_N;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
ayuda_N;2.6000;3.0000;2.6000;0.5477;0.0000;0.5477
llenar_V;2.4000;3.0000;2.8000;0.5477;0.0000;0.4472
colocar_V;2.0000;3.0000;2.8000;0.0000;0.0000;0.4472
avanzar_V;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
encuentro_N;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
especialmente_R;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
escena_N;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
capacidad_N;2.4000;2.4000;2.6000;0.5477;0.5477;0.8944
profundo_A;2.6000;2.6000;2.8000;0.5477;0.5477;0.4472
investigación_N;2.2000;3.0000;2.4000;0.8367;0.0000;0.8944
largo_R;2.0000;2.0000;2.6000;0.0000;0.7071;0.8944
jardín_N;3.0000;1.6000;3.0000;0.0000;0.8944;0.0000
gana_N;2.4000;2.8000;1.6000;0.5477;0.4472;0.8944
ropa_N;2.4000;1.8000;3.0000;0.5477;0.4472;0.0000
cine_N;2.8000;2.0000;3.0000;0.4472;1.0000;0.0000
oscuridad_N;1.6000;1.4000;2.8000;0.5477;0.5477;0.4472
realmente_R;2.0000;2.4000;2.0000;0.0000;0.5477;1.0000
retirar_V;2.0000;2.6000;2.6000;0.0000;0.8944;0.5477
red_N;2.0000;1.6000;3.0000;0.0000;0.5477;0.0000
parar_V;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
tema_N;2.0000;1.6000;1.6000;0.0000;0.5477;0.8944
describir_V;2.2000;2.6000;2.4000;0.4472;0.8944;0.8944
enfrentar_V;1.6000;3.0000;2.6000;0.5477;0.0000;0.8944
parir_V;2.2000;3.0000;3.0000;0.8367;0.0000;0.0000
suerte_N;3.0000;2.2000;2.6000;0.0000;0.8367;0.5477
edición_N;2.0000;2.6000;2.2000;0.0000;0.5477;0.8367
ataque_N;1.0000;3.0000;3.0000;0.0000;0.0000;0.0000
abrazar_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
consejo_N;2.8000;2.8000;2.8000;0.4472;0.4472;0.4472
café_N;3.0000;2.0000;3.0000;0.0000;1.0000;0.0000
muchacho_N;2.0000;1.8000;2.6000;0.0000;0.4472;0.5477
cuarto_N;2.0000;1.4000;2.8000;0.0000;0.5477;0.4472
revista_N;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
tristeza_N;1.2000;2.0000;3.0000;0.4472;1.0000;0.0000
carne_N;1.8000;1.8000;3.0000;0.8367;0.4472;0.0000
comuna_N;2.2000;2.2000;1.8000;0.4472;0.4472;0.8367
enamorar_V;3.0000;3.0000;2.6000;0.0000;0.0000;0.5477
espejo_N;2.6000;1.6000;3.0000;0.5477;0.5477;0.0000
conjunto_N;2.4000;2.2000;2.6000;0.5477;0.4472;0.8944
característica_N;2.2000;2.0000;1.8000;0.4472;0.0000;0.8367
corto_A;1.8000;1.6000;2.8000;0.8367;0.5477;0.4472
claro_A;3.0000;1.8000;2.6000;0.0000;0.4472;0.5477
pacífico_A;3.0000;2.0000;2.8000;0.0000;1.0000;0.4472
indicar_V;2.0000;2.8000;3.0000;0.0000;0.4472;0.0000
felicidad_N;3.0000;2.8000;2.8000;0.0000;0.4472;0.4472
sensación_N;2.2000;2.8000;2.2000;0.4472;0.4472;0.8367
oportunidad_N;3.0000;2.8000;2.6000;0.0000;0.4472;0.5477
temer_V;1.2000;2.4000;2.6000;0.4472;0.8944;0.5477
campeonato_N;2.6000;2.6000;2.4000;0.5477;0.5477;0.8944
motivo_N;2.2000;2.2000;1.8000;0.4472;0.8367;0.8367
rato_N;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
derrotar_V;1.6000;2.8000;2.6000;0.5477;0.4472;0.5477
peso_N;1.8000;1.8000;2.6000;0.4472;0.8367;0.5477
sencillo_A;2.6000;2.4000;2.8000;0.5477;0.5477;0.4472
duro_A;1.8000;2.6000;2.8000;0.4472;0.5477;0.4472
olor_N;2.0000;2.4000;2.6000;0.0000;0.5477;0.8944
duda_N;1.6000;1.8000;1.6000;0.5477;0.8367;0.5477
puesto_N;2.0000;2.4000;1.8000;0.0000;0.5477;0.4472
actuar_V;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
principalmente_R;2.0000;2.2000;1.6000;0.0000;0.4472;0.5477
referir_V;2.0000;2.4000;1.4000;0.0000;0.5477;0.5477
detrás_R;2.0000;1.6000;2.4000;0.0000;0.5477;0.8944
destruir_V;1.2000;3.0000;2.0000;0.4472;0.0000;1.0000
prueba_N;1.8000;2.4000;2.2000;0.4472;0.5477;0.8367
tenia_N;1.0000;2.4000;2.4000;0.0000;0.8944;0.8944
perfecto_A;2.8000;2.4000;2.0000;0.4472;0.5477;1.0000
pelo_N;2.0000;2.0000;3.0000;0.0000;0.0000;0.0000
pasión_N;2.6000;2.6000;2.6000;0.8944;0.8944;0.5477
fecha_N;2.4000;2.0000;2.0000;0.5477;0.0000;0.7071
cansar_V;1.3333;2.3333;2.6667;0.5164;0.8165;0.5164
beber_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
lucha_N;1.6000;3.0000;2.8000;0.8944;0.0000;0.4472
poeta_N;2.8000;2.6000;2.6000;0.4472;0.5477;0.8944
novela_N;3.0000;1.8000;2.8000;0.0000;0.8367;0.4472
dato_N;2.6000;1.6000;2.8000;0.5477;0.5477;0.4472
limitar_V;1.6000;3.0000;2.2000;0.5477;0.0000;0.8367
pez_N;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
repetir_V;1.8000;2.8000;1.8000;0.4472;0.4472;0.8367
creación_N;2.8000;3.0000;2.0000;0.4472;0.0000;1.0000
texto_N;2.6000;1.8000;2.8000;0.5477;0.8367;0.4472
naturaleza_N;3.0000;2.2000;2.8000;0.0000;1.0954;0.4472
torre_N;2.4000;1.4000;3.0000;0.5477;0.5477;0.0000
constituir_V;2.4000;2.8000;1.6000;0.5477;0.4472;0.5477
dulce_A;3.0000;1.6000;3.0000;0.0000;0.8944;0.0000
obligar_V;1.0000;3.0000;2.6000;0.0000;0.0000;0.5477
mil_N;2.0000;2.0000;2.2000;0.0000;0.0000;1.0954
pagar_V;1.4000;3.0000;3.0000;0.5477;0.0000;0.0000
estructura_N;2.0000;1.0000;2.0000;0.0000;0.0000;1.0000
copa_N;2.6000;1.4000;3.0000;0.5477;0.8944;0.0000
risa_N;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
organizar_V;2.2000;3.0000;2.0000;0.8367;0.0000;1.0000
municipal_A;2.0000;2.0000;2.6000;0.0000;0.0000;0.8944
frío_A;1.4000;2.2000;2.6000;0.5477;1.0954;0.8944
negar_V;1.2000;3.0000;2.4000;0.4472;0.0000;0.5477
diferencia_N;2.0000;2.0000;2.2000;0.0000;0.0000;0.4472
intento_N;2.4000;2.8000;1.8000;0.5477;0.4472;0.8367
vía_N;2.0000;1.6000;2.2000;0.0000;0.5477;0.8367
policía_N;1.8000;2.2000;3.0000;0.4472;1.0954;0.0000
demostrar_V;2.4000;3.0000;1.8000;0.5477;0.0000;0.8367
formación_N;2.8000;1.8000;1.8000;0.4472;0.8367;0.8367
cultural_A;2.8000;1.8000;1.4000;0.4472;0.8367;0.8944
plata_N;2.8000;1.8000;2.8000;0.4472;0.8367;0.4472
período_N;2.0000;1.8000;2.2000;0.0000;0.4472;0.4472
surgir_V;2.6000;3.0000;1.6000;0.5477;0.0000;0.8944
pieza_N;2.4000;1.6000;2.4000;0.5477;0.5477;0.8944
suave_A;2.8000;2.2000;2.6000;0.4472;0.8367;0.5477
guerra_N;1.0000;2.2000;3.0000;0.0000;1.0954;0.0000
vecino_N;2.2000;2.2000;2.6000;0.4472;0.8367;0.5477
vista_N;3.0000;2.2000;2.4000;0.0000;0.8367;0.8944
aspecto_N;2.6000;2.0000;1.8000;0.5477;0.7071;0.8367
meter_V;2.4000;3.0000;2.4000;0.5477;0.0000;0.8944
amo_N;2.2000;2.6000;2.2000;0.8367;0.5477;0.4472
cortar_V;2.0000;2.8000;2.4000;0.0000;0.4472;0.8944
distribución_N;2.2000;2.4000;2.0000;0.4472;0.8944;1.0000
pregunta_N;2.2000;3.0000;2.4000;0.4472;0.0000;0.8944
paz_N;3.0000;1.8000;2.2000;0.0000;1.0954;1.0954
fruto_N;2.8000;2.2000;2.6000;0.4472;0.8367;0.5477
belleza_N;3.0000;2.4000;3.0000;0.0000;0.8944;0.0000
poema_N;2.8000;2.0000;2.4000;0.4472;1.0000;0.8944
suficiente_A;2.4000;2.2000;1.4000;0.8944;0.4472;0.5477
famoso_A;2.0000;2.2000;2.4000;0.0000;0.4472;0.5477
artículo_N;2.0000;1.8000;2.2000;0.0000;0.4472;0.8367
loco_A;2.0000;3.0000;2.6000;0.7071;0.0000;0.5477
villa_N;1.8000;2.0000;2.6000;0.8367;0.7071;0.5477
perteneciente_A;2.2000;1.8000;1.6000;0.4472;0.4472;0.5477
conservar_V;2.0000;2.2000;1.6000;0.0000;1.0954;0.8944
dia_N;2.6000;2.2000;2.8000;0.5477;0.4472;0.4472
importancia_N;2.4000;2.4000;2.0000;0.5477;0.5477;1.0000
seguridad_N;2.8000;2.8000;2.4000;0.4472;0.4472;0.8944
educación_N;2.8000;2.8000;2.8000;0.4472;0.4472;0.4472
pasado_N;2.4000;1.8000;2.8000;0.5477;0.8367;0.4472
sector_N;2.0000;1.8000;2.6000;0.0000;0.4472;0.5477
determinar_V;2.2000;2.8000;1.6000;0.4472;0.4472;0.5477
declarar_V;2.2000;3.0000;2.6000;0.4472;0.0000;0.8944
posibilidad_N;2.4000;2.2000;2.0000;0.5477;0.4472;0.7071
dinero_N;2.8000;2.6000;3.0000;0.4472;0.5477;0.0000
experiencia_N;2.8000;2.6000;2.8000;0.4472;0.5477;0.4472
disfrutar_V;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
carácter_N;2.4000;2.2000;2.0000;0.5477;0.4472;1.0000
velocidad_N;2.2000;2.4000;2.4000;0.4472;0.5477;0.8944
operación_N;1.8000;2.8000;2.4000;0.4472;0.4472;0.8944
decisión_N;2.4000;2.8000;2.2000;0.8944;0.4472;0.8367
preocupar_V;2.0000;2.6000;2.6000;1.0000;0.8944;0.5477
debutar_V;2.8000;3.0000;2.2000;0.4472;0.0000;1.0954
contestar_V;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
